TRAVEL_ID,LODGING_NM,LODGING_TYPE_CD,PAYMENT_NUM,ROAD_NM_ADDR,PAYMENT_AMT_WON,VISIT_AREA_ID,VISIT_AREA_NM,SIDO,GUNGU,EUPMYEON,VISIT_AREA_TYPE_CD,DGSTFN,X_COORD,Y_COORD,TRAVELER_ID,MVMN_NM,GENDER,AGE_GRP,INCOME,TRAVEL_STYL_1,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_COMPANIONS_NUM,TRAVEL_START_YMD
h_h002792,봄그리고가을리조트,4,4,제주특별자치도 서귀포시 성산읍 해맞이해안로 2660,98000,2308290006,제주동문재래 야시장,제주특별자치도,제주시,이도일동,4,2,126.5260174,33.5115887,h002792,대중교통 등,1,40,1,3,4,6,3,7,1,3,2023-08-27
h_h002792,봄그리고가을리조트,4,4,제주특별자치도 서귀포시 성산읍 해맞이해안로 2660,98000,2308300001,넥슨 컴퓨터 박물관,제주특별자치도,제주시,노형동,3,4,126.4849881,33.4717604,h002792,대중교통 등,1,40,1,3,4,6,3,7,1,3,2023-08-27
h_h002792,봄그리고가을리조트,4,4,제주특별자치도 서귀포시 성산읍 해맞이해안로 2660,98000,2308300003,노형슈퍼,제주특별자치도,제주시,노형동,3,3,126.4841336,33.4845252,h002792,대중교통 등,1,40,1,3,4,6,3,7,1,3,2023-08-27
h_h002792,봄그리고가을리조트,4,4,제주특별자치도 서귀포시 성산읍 해맞이해안로 2660,98000,2308300005,수목원 테마파크 아이스뮤지엄,제주특별자치도,제주시,연동,6,4,126.4883977,33.4707773,h002792,대중교통 등,1,40,1,3,4,6,3,7,1,3,2023-08-27
h_h002795,민수민수 게스트하우스,7,1,제주특별자치도 제주시 한림읍 일주서로 5903-6,75000,2308210002,협재해수욕장,제주특별자치도,제주시,한림읍,1,4,126.2391575,33.3938661,h002795,대중교통 등,1,20,3,4,6,2,4,5,4,0,2023-08-19
h_h002795,민수민수 게스트하우스,7,1,제주특별자치도 제주시 한림읍 일주서로 5903-6,75000,2308220003,제주동문시장,제주특별자치도,제주시,일도일동,4,3,126.5283034,33.512784,h002795,대중교통 등,1,20,3,4,6,2,4,5,4,0,2023-08-19
h_h002796,호텔더본 제주,1,2,제주특별자치도 서귀포시 색달로 18,440000,2308040006,중문색달해수욕장,제주특별자치도,서귀포시,색달동,1,3,126.4114987,33.2450382,h002796,자가용,0,30,5,4,2,2,3,5,1,1,2023-08-04
h_h002796,호텔더본 제주,1,2,제주특별자치도 서귀포시 색달로 18,440000,2308050001,산방산 탄산온천,제주특별자치도,서귀포시,안덕면,6,4,126.2987402,33.2489093,h002796,자가용,0,30,5,4,2,2,3,5,1,1,2023-08-04
h_h002796,호텔더본 제주,1,2,제주특별자치도 서귀포시 색달로 18,440000,2308060001,새별 오름,제주특별자치도,제주시,애월읍,1,4,126.3577307,33.3662776,h002796,자가용,0,30,5,4,2,2,3,5,1,1,2023-08-04
h_h002796,호텔더본 제주,1,2,제주특별자치도 서귀포시 색달로 18,440000,2308060003,제주동문시장,제주특별자치도,제주시,일도일동,4,4,126.5283034,33.512784,h002796,자가용,0,30,5,4,2,2,3,5,1,1,2023-08-04
h_h002809,뉴제주호텔,1,2,제주특별자치도 제주시 원노형6길 2,38300,2308210003,판포 포구,제주특별자치도,제주시,한경면,1,4,126.2000233,33.3650216,h002809,대중교통 등,1,30,4,2,4,4,2,1,3,1,2023-08-19
h_h002809,말레콘,7,2,제주특별자치도 제주시 구좌읍 월정1길 82-4,55000,2308210003,판포 포구,제주특별자치도,제주시,한경면,1,4,126.2000233,33.3650216,h002809,대중교통 등,1,30,4,2,4,4,2,1,3,1,2023-08-19
h_h002809,설레임게스트하우스 2호점,7,2,제주특별자치도 제주시 애월읍 애월북서길 67,120000,2308210003,판포 포구,제주특별자치도,제주시,한경면,1,4,126.2000233,33.3650216,h002809,대중교통 등,1,30,4,2,4,4,2,1,3,1,2023-08-19
h_h002809,뉴제주호텔,1,2,제주특별자치도 제주시 원노형6길 2,38300,2308210006,곽지해수욕장,제주특별자치도,제주시,애월읍,1,5,126.3046776,33.4506404,h002809,대중교통 등,1,30,4,2,4,4,2,1,3,1,2023-08-19
h_h002809,말레콘,7,2,제주특별자치도 제주시 구좌읍 월정1길 82-4,55000,2308210006,곽지해수욕장,제주특별자치도,제주시,애월읍,1,5,126.3046776,33.4506404,h002809,대중교통 등,1,30,4,2,4,4,2,1,3,1,2023-08-19
h_h002809,설레임게스트하우스 2호점,7,2,제주특별자치도 제주시 애월읍 애월북서길 67,120000,2308210006,곽지해수욕장,제주특별자치도,제주시,애월읍,1,5,126.3046776,33.4506404,h002809,대중교통 등,1,30,4,2,4,4,2,1,3,1,2023-08-19
h_h002809,뉴제주호텔,1,2,제주특별자치도 제주시 원노형6길 2,38300,2308220002,애월 카페거리,제주특별자치도,제주시,애월읍,4,5,126.3091689,33.4625872,h002809,대중교통 등,1,30,4,2,4,4,2,1,3,1,2023-08-19
h_h002809,말레콘,7,2,제주특별자치도 제주시 구좌읍 월정1길 82-4,55000,2308220002,애월 카페거리,제주특별자치도,제주시,애월읍,4,5,126.3091689,33.4625872,h002809,대중교통 등,1,30,4,2,4,4,2,1,3,1,2023-08-19
h_h002809,설레임게스트하우스 2호점,7,2,제주특별자치도 제주시 애월읍 애월북서길 67,120000,2308220002,애월 카페거리,제주특별자치도,제주시,애월읍,4,5,126.3091689,33.4625872,h002809,대중교통 등,1,30,4,2,4,4,2,1,3,1,2023-08-19
h_h002809,뉴제주호텔,1,2,제주특별자치도 제주시 원노형6길 2,38300,2308220004,곽지해수욕장,제주특별자치도,제주시,애월읍,1,5,126.3046776,33.4506404,h002809,대중교통 등,1,30,4,2,4,4,2,1,3,1,2023-08-19
h_h002809,말레콘,7,2,제주특별자치도 제주시 구좌읍 월정1길 82-4,55000,2308220004,곽지해수욕장,제주특별자치도,제주시,애월읍,1,5,126.3046776,33.4506404,h002809,대중교통 등,1,30,4,2,4,4,2,1,3,1,2023-08-19
h_h002809,설레임게스트하우스 2호점,7,2,제주특별자치도 제주시 애월읍 애월북서길 67,120000,2308220004,곽지해수욕장,제주특별자치도,제주시,애월읍,1,5,126.3046776,33.4506404,h002809,대중교통 등,1,30,4,2,4,4,2,1,3,1,2023-08-19
h_h002809,뉴제주호텔,1,2,제주특별자치도 제주시 원노형6길 2,38300,2308220006,한담공원,제주특별자치도,제주시,애월읍,7,5,126.310861,33.4597223,h002809,대중교통 등,1,30,4,2,4,4,2,1,3,1,2023-08-19
h_h002809,말레콘,7,2,제주특별자치도 제주시 구좌읍 월정1길 82-4,55000,2308220006,한담공원,제주특별자치도,제주시,애월읍,7,5,126.310861,33.4597223,h002809,대중교통 등,1,30,4,2,4,4,2,1,3,1,2023-08-19
h_h002809,설레임게스트하우스 2호점,7,2,제주특별자치도 제주시 애월읍 애월북서길 67,120000,2308220006,한담공원,제주특별자치도,제주시,애월읍,7,5,126.310861,33.4597223,h002809,대중교통 등,1,30,4,2,4,4,2,1,3,1,2023-08-19
h_h002815,코업시티호텔 성산,1,2,제주특별자치도 서귀포시 성산읍 성산등용로 28,105000,2308290005,용두암,제주특별자치도,제주시,용담2동,1,4,126.5119571,33.5161106,h002815,대중교통 등,0,20,1,3,5,3,6,6,2,1,2023-08-29
h_h002815,코업시티호텔 성산,1,2,제주특별자치도 서귀포시 성산읍 성산등용로 28,105000,2308290008,월정리 해수욕장,제주특별자치도,제주시,구좌읍,1,4,126.7958051,33.5564694,h002815,대중교통 등,0,20,1,3,5,3,6,6,2,1,2023-08-29
h_h002815,코업시티호텔 성산,1,2,제주특별자치도 서귀포시 성산읍 성산등용로 28,105000,2308300006,쇠머리 오름,제주특별자치도,제주시,우도면,1,5,126.9635913,33.4920968,h002815,대중교통 등,0,20,1,3,5,3,6,6,2,1,2023-08-29
h_h002815,코업시티호텔 성산,1,2,제주특별자치도 서귀포시 성산읍 성산등용로 28,105000,2308300007,월정리 해수욕장,제주특별자치도,제주시,구좌읍,1,4,126.7958051,33.5564694,h002815,대중교통 등,0,20,1,3,5,3,6,6,2,1,2023-08-29
h_h002815,코업시티호텔 성산,1,2,제주특별자치도 서귀포시 성산읍 성산등용로 28,105000,2308310001,만장굴,제주특별자치도,제주시,구좌읍,1,5,126.7693513,33.5279325,h002815,대중교통 등,0,20,1,3,5,3,6,6,2,1,2023-08-29
h_h002832,이길스테이,3,4,제주특별자치도 제주시 한림읍 한림로 481,462118,2308230002,판포 포구,제주특별자치도,제주시,한경면,1,5,126.2000233,33.3650216,h002832,대중교통 등,1,20,2,1,1,1,1,7,7,3,2023-08-22
h_h002832,호텔시리우스,1,4,제주특별자치도 제주시 도령로 133,126004,2308230002,판포 포구,제주특별자치도,제주시,한경면,1,5,126.2000233,33.3650216,h002832,대중교통 등,1,20,2,1,1,1,1,7,7,3,2023-08-22
h_h002832,이길스테이,3,4,제주특별자치도 제주시 한림읍 한림로 481,462118,2308240004,함덕해수욕장,제주특별자치도,제주시,조천읍,1,5,126.6692389,33.5430616,h002832,대중교통 등,1,20,2,1,1,1,1,7,7,3,2023-08-22
h_h002832,호텔시리우스,1,4,제주특별자치도 제주시 도령로 133,126004,2308240004,함덕해수욕장,제주특별자치도,제주시,조천읍,1,5,126.6692389,33.5430616,h002832,대중교통 등,1,20,2,1,1,1,1,7,7,3,2023-08-22
h_h002842,다인오세아노호텔 루프탑ARA,6,2,제주특별자치도 제주시 애월읍 애월해안로 394,25000,2308120006,아쿠아 플라넷 제주,제주특별자치도,서귀포시,성산읍,3,4,126.9278459,33.433068,h002842,자가용,1,20,2,2,4,6,3,6,2,1,2023-08-12
h_h002842,다인오세아노호텔 루프탑ARA,6,2,제주특별자치도 제주시 애월읍 애월해안로 394,25000,2308120007,섭지코지,제주특별자치도,서귀포시,성산읍,7,4,126.9306092,33.4239381,h002842,자가용,1,20,2,2,4,6,3,6,2,1,2023-08-12
h_h002842,다인오세아노호텔 루프탑ARA,6,2,제주특별자치도 제주시 애월읍 애월해안로 394,25000,2308120009,서귀포 매일 올레시장,제주특별자치도,서귀포시,서귀동,4,5,126.5632316,33.2501501,h002842,자가용,1,20,2,2,4,6,3,6,2,1,2023-08-12
h_h002842,다인오세아노호텔 루프탑ARA,6,2,제주특별자치도 제주시 애월읍 애월해안로 394,25000,2308130004,성이시돌목장,제주특별자치도,제주시,한림읍,1,3,126.3273211,33.3477699,h002842,자가용,1,20,2,2,4,6,3,6,2,1,2023-08-12
h_h002842,다인오세아노호텔 루프탑ARA,6,2,제주특별자치도 제주시 애월읍 애월해안로 394,25000,2308130007,다인오세아노호텔 루프탑 ARA,제주특별자치도,제주시,애월읍,5,5,126.3504653,33.4725043,h002842,자가용,1,20,2,2,4,6,3,6,2,1,2023-08-12
h_h002842,다인오세아노호텔 루프탑ARA,6,2,제주특별자치도 제주시 애월읍 애월해안로 394,25000,2308140002,9.81파크,제주특별자치도,제주시,애월읍,6,5,126.366664,33.3902898,h002842,자가용,1,20,2,2,4,6,3,6,2,1,2023-08-12
h_h002842,다인오세아노호텔 루프탑ARA,6,2,제주특별자치도 제주시 애월읍 애월해안로 394,25000,2308140004,9.81파크,제주특별자치도,제주시,애월읍,6,5,126.366664,33.3902898,h002842,자가용,1,20,2,2,4,6,3,6,2,1,2023-08-12
h_h002842,다인오세아노호텔 루프탑ARA,6,2,제주특별자치도 제주시 애월읍 애월해안로 394,25000,2308140009,협재해수욕장,제주특별자치도,제주시,한림읍,1,4,126.2391575,33.3938661,h002842,자가용,1,20,2,2,4,6,3,6,2,1,2023-08-12
h_h002843,더그랜드섬오름,1,2,제주특별자치도 제주시 연삼로 411,157300,2308290005,창금,제주특별자치도,제주시,조천읍,1,4,126.7000025,33.552942,h002843,대중교통 등,0,20,2,4,2,3,7,6,3,1,2023-08-28
h_h002843,더그랜드섬오름,1,2,제주특별자치도 제주시 연삼로 411,157300,2308290006,함덕해수욕장,제주특별자치도,제주시,조천읍,1,4,126.6692389,33.5430616,h002843,대중교통 등,0,20,2,4,2,3,7,6,3,1,2023-08-28
h_h002843,더그랜드섬오름,1,2,제주특별자치도 제주시 연삼로 411,157300,2308290007,비밀의 숲,제주특별자치도,제주시,구좌읍,1,5,126.7549299,33.4536155,h002843,대중교통 등,0,20,2,4,2,3,7,6,3,1,2023-08-28
h_h002843,더그랜드섬오름,1,2,제주특별자치도 제주시 연삼로 411,157300,2308300002,허니문하우스,제주특별자치도,서귀포시,토평동,4,4,126.5787127,33.2441553,h002843,대중교통 등,0,20,2,4,2,3,7,6,3,1,2023-08-28
h_h002843,더그랜드섬오름,1,2,제주특별자치도 제주시 연삼로 411,157300,2308300003,정방폭포,제주특별자치도,서귀포시,서귀동,2,5,126.5715263,33.2449089,h002843,대중교통 등,0,20,2,4,2,3,7,6,3,1,2023-08-28
h_h002843,더그랜드섬오름,1,2,제주특별자치도 제주시 연삼로 411,157300,2308300004,원 앤 온리,제주특별자치도,서귀포시,안덕면,4,5,126.3191925,33.2392223,h002843,대중교통 등,0,20,2,4,2,3,7,6,3,1,2023-08-28
h_h002843,더그랜드섬오름,1,2,제주특별자치도 제주시 연삼로 411,157300,2308300005,사계해변,제주특별자치도,서귀포시,안덕면,1,4,126.3085979,33.2286583,h002843,대중교통 등,0,20,2,4,2,3,7,6,3,1,2023-08-28
h_h002843,더그랜드섬오름,1,2,제주특별자치도 제주시 연삼로 411,157300,2308300006,용머리해안,제주특별자치도,서귀포시,안덕면,2,4,126.3147366,33.2316568,h002843,대중교통 등,0,20,2,4,2,3,7,6,3,1,2023-08-28
h_h002843,더그랜드섬오름,1,2,제주특별자치도 제주시 연삼로 411,157300,2308300009,서귀포 매일 올레시장,제주특별자치도,서귀포시,서귀동,4,3,126.5632316,33.2501501,h002843,대중교통 등,0,20,2,4,2,3,7,6,3,1,2023-08-28
h_h002843,더그랜드섬오름,1,2,제주특별자치도 제주시 연삼로 411,157300,2308300011,올레길 7코스(서귀포-월평 올레),제주특별자치도,서귀포시,서귀동,7,4,126.5153097,33.2373858,h002843,대중교통 등,0,20,2,4,2,3,7,6,3,1,2023-08-28
h_h002854,미도호스텔,7,1,제주특별자치도 서귀포시 동문동로 13-1,25791,2308060002,제주신라호텔,제주특별자치도,서귀포시,색달동,7,4,126.4080414,33.2474309,h002854,자가용,1,30,5,1,2,4,2,6,1,0,2023-08-06
h_h002854,제주도 조용한게스트하우스 산방산점,7,1,제주특별자치도 서귀포시 안덕면 덕수회관로87번길 34,30000,2308060002,제주신라호텔,제주특별자치도,서귀포시,색달동,7,4,126.4080414,33.2474309,h002854,자가용,1,30,5,1,2,4,2,6,1,0,2023-08-06
h_h002854,미도호스텔,7,1,제주특별자치도 서귀포시 동문동로 13-1,25791,2308060003,화순금모래해수욕장 수영장,제주특별자치도,서귀포시,안덕면,5,4,126.3356743,33.2395747,h002854,자가용,1,30,5,1,2,4,2,6,1,0,2023-08-06
h_h002854,제주도 조용한게스트하우스 산방산점,7,1,제주특별자치도 서귀포시 안덕면 덕수회관로87번길 34,30000,2308060003,화순금모래해수욕장 수영장,제주특별자치도,서귀포시,안덕면,5,4,126.3356743,33.2395747,h002854,자가용,1,30,5,1,2,4,2,6,1,0,2023-08-06
h_h002854,미도호스텔,7,1,제주특별자치도 서귀포시 동문동로 13-1,25791,2308070001,도리빨,제주특별자치도,서귀포시,대포동,1,4,126.4324478,33.2347867,h002854,자가용,1,30,5,1,2,4,2,6,1,0,2023-08-06
h_h002854,제주도 조용한게스트하우스 산방산점,7,1,제주특별자치도 서귀포시 안덕면 덕수회관로87번길 34,30000,2308070001,도리빨,제주특별자치도,서귀포시,대포동,1,4,126.4324478,33.2347867,h002854,자가용,1,30,5,1,2,4,2,6,1,0,2023-08-06
h_h002854,미도호스텔,7,1,제주특별자치도 서귀포시 동문동로 13-1,25791,2308070003,강정천,제주특별자치도,서귀포시,강정동,1,4,126.4894282,33.2326659,h002854,자가용,1,30,5,1,2,4,2,6,1,0,2023-08-06
h_h002854,제주도 조용한게스트하우스 산방산점,7,1,제주특별자치도 서귀포시 안덕면 덕수회관로87번길 34,30000,2308070003,강정천,제주특별자치도,서귀포시,강정동,1,4,126.4894282,33.2326659,h002854,자가용,1,30,5,1,2,4,2,6,1,0,2023-08-06
h_h002854,미도호스텔,7,1,제주특별자치도 서귀포시 동문동로 13-1,25791,2308070004,구두 마포구,제주특별자치도,서귀포시,보목동,1,4,126.5966318,33.2367167,h002854,자가용,1,30,5,1,2,4,2,6,1,0,2023-08-06
h_h002854,제주도 조용한게스트하우스 산방산점,7,1,제주특별자치도 서귀포시 안덕면 덕수회관로87번길 34,30000,2308070004,구두 마포구,제주특별자치도,서귀포시,보목동,1,4,126.5966318,33.2367167,h002854,자가용,1,30,5,1,2,4,2,6,1,0,2023-08-06
h_h002854,미도호스텔,7,1,제주특별자치도 서귀포시 동문동로 13-1,25791,2308080001,범 섬,제주특별자치도,서귀포시,법환동,1,4,126.5163065,33.2184698,h002854,자가용,1,30,5,1,2,4,2,6,1,0,2023-08-06
h_h002854,제주도 조용한게스트하우스 산방산점,7,1,제주특별자치도 서귀포시 안덕면 덕수회관로87번길 34,30000,2308080001,범 섬,제주특별자치도,서귀포시,법환동,1,4,126.5163065,33.2184698,h002854,자가용,1,30,5,1,2,4,2,6,1,0,2023-08-06
h_h002854,미도호스텔,7,1,제주특별자치도 서귀포시 동문동로 13-1,25791,2308080003,송악산,제주특별자치도,서귀포시,대정읍,1,5,126.2897914,33.1990829,h002854,자가용,1,30,5,1,2,4,2,6,1,0,2023-08-06
h_h002854,제주도 조용한게스트하우스 산방산점,7,1,제주특별자치도 서귀포시 안덕면 덕수회관로87번길 34,30000,2308080003,송악산,제주특별자치도,서귀포시,대정읍,1,5,126.2897914,33.1990829,h002854,자가용,1,30,5,1,2,4,2,6,1,0,2023-08-06
h_h002854,미도호스텔,7,1,제주특별자치도 서귀포시 동문동로 13-1,25791,2308080004,사계해변,제주특별자치도,서귀포시,안덕면,1,3,126.3085979,33.2286583,h002854,자가용,1,30,5,1,2,4,2,6,1,0,2023-08-06
h_h002854,제주도 조용한게스트하우스 산방산점,7,1,제주특별자치도 서귀포시 안덕면 덕수회관로87번길 34,30000,2308080004,사계해변,제주특별자치도,서귀포시,안덕면,1,3,126.3085979,33.2286583,h002854,자가용,1,30,5,1,2,4,2,6,1,0,2023-08-06
h_h002865,바당고띠,11,2,제주특별자치도 제주시 월대3길 31,110000,2309020004,이호 테우 등대,제주특별자치도,제주시,이호일동,1,4,126.4519614,33.501795,h002865,대중교통 등,1,30,1,3,2,3,5,6,3,1,2023-09-02
h_h002865,춤추는달,11,2,제주특별자치도 서귀포시 중문상로 230-6,100000,2309020004,이호 테우 등대,제주특별자치도,제주시,이호일동,1,4,126.4519614,33.501795,h002865,대중교통 등,1,30,1,3,2,3,5,6,3,1,2023-09-02
h_h002865,바당고띠,11,2,제주특별자치도 제주시 월대3길 31,110000,2309020006,상가리 야자숲,제주특별자치도,제주시,애월읍,1,3,126.35828,33.4392078,h002865,대중교통 등,1,30,1,3,2,3,5,6,3,1,2023-09-02
h_h002865,춤추는달,11,2,제주특별자치도 서귀포시 중문상로 230-6,100000,2309020006,상가리 야자숲,제주특별자치도,제주시,애월읍,1,3,126.35828,33.4392078,h002865,대중교통 등,1,30,1,3,2,3,5,6,3,1,2023-09-02
h_h002865,바당고띠,11,2,제주특별자치도 제주시 월대3길 31,110000,2309020007,곽지해수욕장,제주특별자치도,제주시,애월읍,1,3,126.3046776,33.4506404,h002865,대중교통 등,1,30,1,3,2,3,5,6,3,1,2023-09-02
h_h002865,춤추는달,11,2,제주특별자치도 서귀포시 중문상로 230-6,100000,2309020007,곽지해수욕장,제주특별자치도,제주시,애월읍,1,3,126.3046776,33.4506404,h002865,대중교통 등,1,30,1,3,2,3,5,6,3,1,2023-09-02
h_h002865,바당고띠,11,2,제주특별자치도 제주시 월대3길 31,110000,2309020009,산방산 탄산온천,제주특별자치도,서귀포시,안덕면,6,5,126.2987402,33.2489093,h002865,대중교통 등,1,30,1,3,2,3,5,6,3,1,2023-09-02
h_h002865,춤추는달,11,2,제주특별자치도 서귀포시 중문상로 230-6,100000,2309020009,산방산 탄산온천,제주특별자치도,서귀포시,안덕면,6,5,126.2987402,33.2489093,h002865,대중교통 등,1,30,1,3,2,3,5,6,3,1,2023-09-02
h_h002865,바당고띠,11,2,제주특별자치도 제주시 월대3길 31,110000,2309030003,마리메 주차장,제주특별자치도,제주시,애월읍,1,4,126.3922859,33.3774637,h002865,대중교통 등,1,30,1,3,2,3,5,6,3,1,2023-09-02
h_h002865,춤추는달,11,2,제주특별자치도 서귀포시 중문상로 230-6,100000,2309030003,마리메 주차장,제주특별자치도,제주시,애월읍,1,4,126.3922859,33.3774637,h002865,대중교통 등,1,30,1,3,2,3,5,6,3,1,2023-09-02
h_h002865,바당고띠,11,2,제주특별자치도 제주시 월대3길 31,110000,2309030004,금오름,제주특별자치도,제주시,한림읍,1,4,126.3058389,33.3545723,h002865,대중교통 등,1,30,1,3,2,3,5,6,3,1,2023-09-02
h_h002865,춤추는달,11,2,제주특별자치도 서귀포시 중문상로 230-6,100000,2309030004,금오름,제주특별자치도,제주시,한림읍,1,4,126.3058389,33.3545723,h002865,대중교통 등,1,30,1,3,2,3,5,6,3,1,2023-09-02
h_h002865,바당고띠,11,2,제주특별자치도 제주시 월대3길 31,110000,2309030006,판포 포구,제주특별자치도,제주시,한경면,1,4,126.2000233,33.3650216,h002865,대중교통 등,1,30,1,3,2,3,5,6,3,1,2023-09-02
h_h002865,춤추는달,11,2,제주특별자치도 서귀포시 중문상로 230-6,100000,2309030006,판포 포구,제주특별자치도,제주시,한경면,1,4,126.2000233,33.3650216,h002865,대중교통 등,1,30,1,3,2,3,5,6,3,1,2023-09-02
h_h002865,바당고띠,11,2,제주특별자치도 제주시 월대3길 31,110000,2309030009,제주동문재래 야시장,제주특별자치도,제주시,이도일동,4,2,126.5260174,33.5115887,h002865,대중교통 등,1,30,1,3,2,3,5,6,3,1,2023-09-02
h_h002865,춤추는달,11,2,제주특별자치도 서귀포시 중문상로 230-6,100000,2309030009,제주동문재래 야시장,제주특별자치도,제주시,이도일동,4,2,126.5260174,33.5115887,h002865,대중교통 등,1,30,1,3,2,3,5,6,3,1,2023-09-02
h_h002865,바당고띠,11,2,제주특별자치도 제주시 월대3길 31,110000,2309040002,창금,제주특별자치도,제주시,조천읍,1,5,126.7000025,33.552942,h002865,대중교통 등,1,30,1,3,2,3,5,6,3,1,2023-09-02
h_h002865,춤추는달,11,2,제주특별자치도 서귀포시 중문상로 230-6,100000,2309040002,창금,제주특별자치도,제주시,조천읍,1,5,126.7000025,33.552942,h002865,대중교통 등,1,30,1,3,2,3,5,6,3,1,2023-09-02
h_h002865,바당고띠,11,2,제주특별자치도 제주시 월대3길 31,110000,2309040004,도두봉,제주특별자치도,제주시,도두일동,1,4,126.4683721,33.5079071,h002865,대중교통 등,1,30,1,3,2,3,5,6,3,1,2023-09-02
h_h002865,춤추는달,11,2,제주특별자치도 서귀포시 중문상로 230-6,100000,2309040004,도두봉,제주특별자치도,제주시,도두일동,1,4,126.4683721,33.5079071,h002865,대중교통 등,1,30,1,3,2,3,5,6,3,1,2023-09-02
h_h002868,나디아펜션,3,4,제주특별자치도 제주시 애월읍 애원로 74,68366,2308300003,용두암,제주특별자치도,제주시,용담2동,1,3,126.5119571,33.5161106,h002868,자가용,1,30,1,1,3,6,7,7,9,3,2023-08-30
h_h002868,브라운스위트제주 호텔앤리조트,1,4,제주특별자치도 서귀포시 성산읍 고성오조로 94,85716,2308300003,용두암,제주특별자치도,제주시,용담2동,1,3,126.5119571,33.5161106,h002868,자가용,1,30,1,1,3,6,7,7,9,3,2023-08-30
h_h002868,호텔휴식 서귀포,1,4,제주특별자치도 서귀포시 중앙로71번길 17,49771,2308300003,용두암,제주특별자치도,제주시,용담2동,1,3,126.5119571,33.5161106,h002868,자가용,1,30,1,1,3,6,7,7,9,3,2023-08-30
h_h002868,나디아펜션,3,4,제주특별자치도 제주시 애월읍 애원로 74,68366,2308300004,용연 구름다리,제주특별자치도,제주시,용담2동,1,2,126.5143922,33.5148832,h002868,자가용,1,30,1,1,3,6,7,7,9,3,2023-08-30
h_h002868,브라운스위트제주 호텔앤리조트,1,4,제주특별자치도 서귀포시 성산읍 고성오조로 94,85716,2308300004,용연 구름다리,제주특별자치도,제주시,용담2동,1,2,126.5143922,33.5148832,h002868,자가용,1,30,1,1,3,6,7,7,9,3,2023-08-30
h_h002868,호텔휴식 서귀포,1,4,제주특별자치도 서귀포시 중앙로71번길 17,49771,2308300004,용연 구름다리,제주특별자치도,제주시,용담2동,1,2,126.5143922,33.5148832,h002868,자가용,1,30,1,1,3,6,7,7,9,3,2023-08-30
h_h002868,나디아펜션,3,4,제주특별자치도 제주시 애월읍 애원로 74,68366,2308300005,돌 염전,제주특별자치도,제주시,애월읍,1,5,126.3765205,33.4834138,h002868,자가용,1,30,1,1,3,6,7,7,9,3,2023-08-30
h_h002868,브라운스위트제주 호텔앤리조트,1,4,제주특별자치도 서귀포시 성산읍 고성오조로 94,85716,2308300005,돌 염전,제주특별자치도,제주시,애월읍,1,5,126.3765205,33.4834138,h002868,자가용,1,30,1,1,3,6,7,7,9,3,2023-08-30
h_h002868,호텔휴식 서귀포,1,4,제주특별자치도 서귀포시 중앙로71번길 17,49771,2308300005,돌 염전,제주특별자치도,제주시,애월읍,1,5,126.3765205,33.4834138,h002868,자가용,1,30,1,1,3,6,7,7,9,3,2023-08-30
h_h002868,나디아펜션,3,4,제주특별자치도 제주시 애월읍 애원로 74,68366,2308310002,상가리 야자숲,제주특별자치도,제주시,애월읍,1,5,126.35828,33.4392078,h002868,자가용,1,30,1,1,3,6,7,7,9,3,2023-08-30
h_h002868,브라운스위트제주 호텔앤리조트,1,4,제주특별자치도 서귀포시 성산읍 고성오조로 94,85716,2308310002,상가리 야자숲,제주특별자치도,제주시,애월읍,1,5,126.35828,33.4392078,h002868,자가용,1,30,1,1,3,6,7,7,9,3,2023-08-30
h_h002868,호텔휴식 서귀포,1,4,제주특별자치도 서귀포시 중앙로71번길 17,49771,2308310002,상가리 야자숲,제주특별자치도,제주시,애월읍,1,5,126.35828,33.4392078,h002868,자가용,1,30,1,1,3,6,7,7,9,3,2023-08-30
h_h002868,나디아펜션,3,4,제주특별자치도 제주시 애월읍 애원로 74,68366,2308310003,싱계물 공원,제주특별자치도,제주시,한경면,7,5,126.1738486,33.3435132,h002868,자가용,1,30,1,1,3,6,7,7,9,3,2023-08-30
h_h002868,브라운스위트제주 호텔앤리조트,1,4,제주특별자치도 서귀포시 성산읍 고성오조로 94,85716,2308310003,싱계물 공원,제주특별자치도,제주시,한경면,7,5,126.1738486,33.3435132,h002868,자가용,1,30,1,1,3,6,7,7,9,3,2023-08-30
h_h002868,호텔휴식 서귀포,1,4,제주특별자치도 서귀포시 중앙로71번길 17,49771,2308310003,싱계물 공원,제주특별자치도,제주시,한경면,7,5,126.1738486,33.3435132,h002868,자가용,1,30,1,1,3,6,7,7,9,3,2023-08-30
h_h002868,나디아펜션,3,4,제주특별자치도 제주시 애월읍 애원로 74,68366,2308310004,제주 시범바다목장,제주특별자치도,제주시,한경면,1,5,126.1793303,33.3461371,h002868,자가용,1,30,1,1,3,6,7,7,9,3,2023-08-30
h_h002868,브라운스위트제주 호텔앤리조트,1,4,제주특별자치도 서귀포시 성산읍 고성오조로 94,85716,2308310004,제주 시범바다목장,제주특별자치도,제주시,한경면,1,5,126.1793303,33.3461371,h002868,자가용,1,30,1,1,3,6,7,7,9,3,2023-08-30
